datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2023-03-31,18107,51.0,51.0,6182.062841530054,0.0,4699.0,64264.07748044125,11200.0,2200.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,18102,61.0,61.0,6255.860655737705,0.0,4773.0,63364.07276330614,14800.0,3400.0,11400.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,18089,54.0,54.0,6321.680327868853,0.0,4839.0,62710.68466943549,13200.0,4000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,18077,48.0,48.0,6383.5109289617485,0.0,4901.0,61894.37895431119,12400.0,4800.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,18063,46.0,46.0,6454.31693989071,0.0,4972.0,60978.35997373458,14200.0,5600.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,18038,46.0,46.0,6533.101092896175,0.0,5051.0,60087.58330302047,15800.0,5800.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,18005,60.0,60.0,6598.920765027322,0.0,5117.0,59420.70373350448,13200.0,5400.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,17999,42.0,42.0,6690.669398907104,0.0,5209.0,58386.47063418282,18400.0,6400.0,12000.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,17949,53.0,53.0,6789.398907103825,0.0,5308.0,57386.50256024954,19800.0,7600.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,17903,58.0,58.0,6892.117486338798,0.0,5411.0,56427.288459398515,20600.0,8400.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,17858,44.0,44.0,6991.844262295082,0.0,5511.0,55394.728677104635,20000.0,9400.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,17802,53.0,53.0,7084.5901639344265,0.0,5604.0,54292.35175633466,18600.0,9800.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,17762,57.0,57.0,7170.355191256831,0.0,5690.0,53441.81366622311,17200.0,10000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,17733,49.0,49.0,7270.081967213116,0.0,5790.0,52527.32964273067,20000.0,10000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,17682,51.0,51.0,7363.825136612021,0.0,5884.0,51854.61570054134,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,17639,55.0,55.0,7471.530054644809,0.0,5992.0,51168.8211044857,21600.0,10000.0,11600.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,17586,50.0,50.0,7563.278688524589,0.0,6084.0,50439.94641660007,18400.0,10000.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,17544,48.0,48.0,7655.027322404372,0.0,6176.0,50027.086683155685,18400.0,10000.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,17500,40.0,40.0,7737.8005464480875,0.0,6259.0,49372.322307319,16600.0,10000.0,6600.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,17457,51.0,51.0,7821.571038251365,0.0,6343.0,48702.07841572655,16800.0,10000.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,17424,54.0,54.0,7912.322404371585,0.0,6434.0,48191.25909722278,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17387,53.0,53.0,7999.084699453552,0.0,6521.0,47673.025863619885,17400.0,10000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17353,54.0,54.0,8092.82786885246,0.0,6615.0,47189.73736300537,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17313,48.0,48.0,8192.554644808744,0.0,6715.0,46797.15417429505,20000.0,10000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17261,57.0,57.0,8283.30601092896,0.0,6806.0,46671.1149846309,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17227,51.0,51.0,8380.040983606557,0.0,6903.0,46258.77879629402,19400.0,10000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17181,48.0,48.0,8486.748633879783,0.0,7010.0,45780.50844167521,21400.0,10000.0,11400.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,17122,54.0,54.0,8581.48907103825,0.0,7105.0,45601.90742533151,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,17081,58.0,58.0,8671.243169398907,0.0,7195.0,45250.85432571149,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,17049,52.0,52.0,8755.013661202185,0.0,7279.0,44900.9963486573,16800.0,10000.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,17017,56.0,56.0,8849.754098360654,0.0,7374.0,44485.92000089335,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,16978,50.0,50.0,8942.5,0.0,7467.0,44048.19658396823,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16935,62.0,62.0,9053.196721311477,0.0,7560.0,43881.08652063118,22200.0,9200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-03,16904,52.0,52.0,9136.967213114754,0.0,7626.0,43775.986154807695,16800.0,6600.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0
2023-05-04,16890,52.0,52.0,9213.756830601093,0.0,7685.0,43783.36754800652,15400.0,5000.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-05,16883,55.0,55.0,9292.540983606557,0.0,7746.0,43776.55453067589,15800.0,3000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-06,16877,51.0,51.0,9359.357923497266,0.0,7795.0,43858.61226115944,13400.0,1400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-07,16879,53.0,53.0,9423.18306010929,0.0,7841.0,43917.29829461512,12800.0,0.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-08,16886,41.0,41.0,9492.991803278688,0.0,7893.0,43938.43565644526,14000.0,0.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-09,16875,49.0,49.0,9556.81693989071,0.0,7939.0,44025.06874281549,12800.0,0.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-10,16878,57.0,57.0,9609.672131147541,0.0,7974.0,44272.34012361884,10600.0,0.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-11,16900,41.0,41.0,9665.51912568306,0.0,8012.0,44411.360769311024,11200.0,0.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-12,16903,49.0,49.0,9729.344262295082,0.0,8058.0,44412.60683513495,12800.0,0.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-13,16906,55.0,55.0,9791.174863387978,0.0,8102.0,44632.83158346826,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-14,16917,51.0,51.0,9850.013661202185,0.0,8143.0,44792.91190851752,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-15,16927,49.0,49.0,9908.852459016394,0.0,8184.0,44831.35834540668,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-16,16935,61.0,61.0,9958.715846994535,0.0,8216.0,44991.29173467503,10000.0,0.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-17,16964,64.0,64.0,10016.557377049181,0.0,8256.0,45167.60567742864,11600.0,0.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-18,16988,46.0,46.0,10076.39344262295,0.0,8298.0,45216.440306939716,12000.0,0.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-19,16992,64.0,64.0,10140.218579234974,0.0,8344.0,45311.95813644038,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-20,17010,50.0,50.0,10217.008196721312,0.0,8403.0,45244.065720926796,15400.0,1000.0,10800.0,0.0,0.0,54.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-21,17001,55.0,55.0,10273.852459016394,0.0,8442.0,45265.93825123331,11400.0,600.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-22,17017,47.0,47.0,10339.672131147541,0.0,8490.0,45337.94765305984,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-23,17016,63.0,63.0,10395.51912568306,0.0,8528.0,45459.663228606536,11200.0,400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,46.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-24,17041,38.0,38.0,10464.330601092895,0.0,8579.0,45418.1712716207,13800.0,400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-25,17028,57.0,57.0,10544.112021857924,0.0,8641.0,45537.368350309785,16000.0,800.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-26,17023,33.0,33.0,10608.934426229507,0.0,8688.0,45474.74489513768,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-27,17009,44.0,44.0,10661.789617486338,0.0,8723.0,45474.617746677875,10600.0,600.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-28,17018,49.0,49.0,10726.612021857924,0.0,8770.0,45474.60253961007,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-29,17020,51.0,51.0,10777.47267759563,0.0,8803.0,45573.27414390327,10200.0,200.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-30,17038,35.0,35.0,10830.327868852459,0.0,8838.0,45684.15910115327,10600.0,400.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-31,17038,50.0,50.0,10901.13387978142,0.0,8891.0,45641.74423399734,14200.0,1200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-01,17035,48.0,48.0,10964.959016393444,0.0,8937.0,45548.04117349689,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-02,17037,44.0,44.0,11023.79781420765,0.0,8978.0,45624.32253942441,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0
2023-06-03,17040,46.0,46.0,11086.625683060109,0.0,9023.0,45638.95379314104,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-04,17041,44.0,44.0,11150.450819672133,0.0,9069.0,45517.70170096593,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-05,17039,45.0,45.0,11207.295081967213,0.0,9108.0,45619.34434331411,11400.0,200.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-06,17045,51.0,51.0,11271.120218579234,0.0,9154.0,45661.09739388654,12800.0,200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-06-07,17050,50.0,50.0,11340.928961748634,0.0,9206.0,45702.00055981912,14000.0,200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-08,17048,48.0,48.0,11411.734972677596,0.0,9259.0,45724.806212943426,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-09,17043,40.0,40.0,11488.524590163934,0.0,9318.0,45780.18943382053,15400.0,600.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-10,17024,47.0,47.0,11557.336065573769,0.0,9369.0,45663.32189361474,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-11,17020,57.0,57.0,11620.163934426231,0.0,9414.0,45590.13360901297,12600.0,800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-06-12,17032,54.0,54.0,11684.986338797815,0.0,9461.0,45485.13771492901,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-13,17039,50.0,50.0,11745.819672131147,0.0,9504.0,45584.38759723942,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-14,17046,50.0,50.0,11809.644808743167,0.0,9550.0,45549.230521766614,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-15,17050,42.0,42.0,11867.486338797815,0.0,9590.0,45528.486246487984,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-16,17052,53.0,53.0,11930.314207650274,0.0,9635.0,45571.6881460223,12600.0,1000.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-17,17060,44.0,44.0,11999.125683060109,0.0,9686.0,45369.65802744485,13800.0,1200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-18,17053,58.0,58.0,12063.948087431692,0.0,9733.0,45114.70165957761,13000.0,1200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-19,17064,38.0,38.0,12127.773224043716,0.0,9779.0,44914.37535350206,12800.0,2000.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-06-20,17056,51.0,51.0,12212.540983606556,0.0,9846.0,44765.92976643862,17000.0,1800.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-21,17040,52.0,52.0,12268.387978142076,0.0,9884.0,44785.510197186566,11200.0,1400.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-22,17054,52.0,52.0,12343.18306010929,0.0,9941.0,44591.39739988233,15000.0,2000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-23,17049,57.0,57.0,12424.959016393444,0.0,10005.0,44423.75588919954,16400.0,1800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-24,17042,60.0,60.0,12484.795081967213,0.0,10047.0,44481.96602441433,12000.0,800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-25,17060,62.0,62.0,12556.598360655737,0.0,10101.0,44660.539771195356,14400.0,1200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-26,17068,47.0,47.0,12621.420765027322,0.0,10148.0,44407.11156104942,13000.0,1800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-27,17068,48.0,48.0,12690.232240437157,0.0,10199.0,44493.21274625176,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-06-28,17065,60.0,60.0,12745.081967213115,0.0,10236.0,44617.55272374672,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-29,17088,63.0,63.0,12807.909836065573,0.0,10281.0,44692.77500259761,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-30,17106,56.0,56.0,12865.751366120217,0.0,10321.0,44678.422842699074,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
