datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2023-01-01,18174,42.0,42.0,54.849726775956285,0.0,55.0,79141.44454031112,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-01-02,18161,48.0,48.0,106.70765027322405,0.0,107.0,79386.78154193678,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-01-03,18157,46.0,46.0,154.57650273224044,0.0,155.0,79346.24571080261,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-01-04,18155,49.0,49.0,215.40983606557376,0.0,216.0,79254.14412451473,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-01-05,18143,51.0,51.0,267.2677595628415,0.0,268.0,79152.37184654865,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-01-06,18142,42.0,42.0,314.1393442622951,0.0,315.0,79030.09367983021,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-01-07,18137,47.0,47.0,373.9754098360656,0.0,375.0,79010.73230887252,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-01-08,18124,51.0,51.0,426.8306010928962,0.0,428.0,78909.31966703146,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-01-09,18122,48.0,48.0,468.7158469945355,0.0,470.0,78818.41027576008,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-01-10,18128,55.0,55.0,533.5382513661202,0.0,535.0,78849.74966080896,13000.0,0.0,13000.0,0.0,0.0,65.0
2023-01-11,18118,51.0,51.0,582.4043715846994,0.0,584.0,78844.33022768231,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-01-12,18120,49.0,49.0,625.2868852459017,0.0,627.0,78712.54525623978,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-01-13,18126,51.0,51.0,678.1420765027323,0.0,680.0,78657.26776366912,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-01-14,18124,57.0,57.0,725.0136612021857,0.0,727.0,78992.05157430662,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-01-15,18134,45.0,45.0,781.8579234972677,0.0,784.0,78902.92676023357,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-01-16,18122,48.0,48.0,828.7295081967213,0.0,831.0,78766.5242180356,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-01-17,18123,45.0,45.0,871.6120218579235,0.0,874.0,78778.1862008312,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-01-18,18125,47.0,47.0,931.448087431694,0.0,934.0,78740.59369917682,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-01-19,18112,46.0,46.0,984.3032786885246,0.0,987.0,78639.40268263184,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-01-20,18105,63.0,63.0,1030.1775956284152,0.0,1033.0,78865.04587303156,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-01-21,18122,56.0,56.0,1074.0573770491803,0.0,1077.0,78760.73137297512,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-01-22,18134,52.0,52.0,1115.9426229508197,0.0,1119.0,78751.71488736331,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-01-23,18144,53.0,53.0,1178.7704918032787,0.0,1182.0,78670.42762833409,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-01-24,18134,57.0,57.0,1223.6475409836066,0.0,1227.0,78735.48570687685,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-01-25,18146,42.0,42.0,1274.5081967213116,0.0,1278.0,78569.84558666259,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-01-26,18137,59.0,59.0,1340.327868852459,0.0,1344.0,78579.56856616108,13200.0,0.0,13200.0,0.0,0.0,66.0
2023-01-27,18130,43.0,43.0,1384.207650273224,0.0,1388.0,78588.87579923763,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-01-28,18129,49.0,49.0,1438.0601092896177,0.0,1442.0,78535.27379270847,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-01-29,18124,66.0,66.0,1489.918032786885,0.0,1494.0,78547.97235076338,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-01-30,18138,56.0,56.0,1535.792349726776,0.0,1540.0,78555.27694906136,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-01-31,18148,47.0,47.0,1590.6420765027322,0.0,1595.0,78537.38042468713,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-02-01,18140,59.0,59.0,1646.4890710382513,0.0,1651.0,78547.29359437882,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-02-02,18143,52.0,52.0,1704.330601092896,0.0,1709.0,78685.21437328347,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-02-03,18137,56.0,56.0,1753.1967213114754,0.0,1758.0,78602.08915620678,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-02-04,18144,73.0,73.0,1795.081967213115,0.0,1800.0,78698.46716706525,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-02-05,18175,55.0,55.0,1844.945355191257,0.0,1850.0,78796.02725766675,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-02-06,18180,49.0,49.0,1896.8032786885246,0.0,1902.0,78771.78725683465,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-02-07,18177,58.0,58.0,1945.6693989071036,0.0,1951.0,78805.57139263579,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-02-08,18186,52.0,52.0,1984.5628415300546,0.0,1990.0,78795.97288806496,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-02-09,18199,52.0,52.0,2021.4617486338798,0.0,2027.0,78831.02532687217,7400.0,0.0,7400.0,0.0,0.0,37.0
2023-02-10,18214,48.0,48.0,2071.325136612022,0.0,2077.0,78961.53586570961,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-02-11,18212,53.0,53.0,2111.2158469945357,0.0,2117.0,78975.30385891188,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-02-12,18225,56.0,56.0,2165.068306010929,0.0,2171.0,78934.70319417036,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-02-13,18227,51.0,51.0,2210.94262295082,0.0,2217.0,78921.20495757398,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-02-14,18232,48.0,48.0,2249.8360655737706,0.0,2256.0,79016.15539550564,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-02-15,18241,63.0,63.0,2302.691256830601,0.0,2309.0,78928.85947406031,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-02-16,18251,43.0,43.0,2349.5628415300544,0.0,2356.0,78937.2811584458,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-02-17,18247,51.0,51.0,2400.42349726776,0.0,2407.0,78863.3853177147,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-02-18,18247,68.0,68.0,2445.300546448087,0.0,2452.0,78977.4346449197,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-02-19,18270,41.0,41.0,2490.1775956284155,0.0,2497.0,78977.48440182519,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-02-20,18266,53.0,53.0,2539.0437158469945,0.0,2546.0,78904.70898299194,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-02-21,18270,54.0,54.0,2600.8743169398904,0.0,2608.0,78868.24120546813,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-02-22,18262,46.0,46.0,2646.748633879781,0.0,2654.0,78868.34956094931,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-02-23,18262,50.0,50.0,2704.5901639344265,0.0,2712.0,78824.941403658,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-02-24,18254,56.0,56.0,2746.475409836066,0.0,2754.0,79035.3818191065,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-02-25,18268,66.0,66.0,2783.374316939891,0.0,2791.0,79071.40502586013,7400.0,0.0,7400.0,0.0,0.0,37.0
2023-02-26,18297,50.0,50.0,2841.2158469945357,0.0,2849.0,79281.51408933465,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-02-27,18289,47.0,47.0,2885.0956284153003,0.0,2893.0,79386.96776855996,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-02-28,18292,37.0,37.0,2934.959016393442,0.0,2943.0,79255.32162463962,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-03-01,18279,48.0,48.0,2984.8224043715845,0.0,2993.0,79066.45805406148,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-03-02,18277,56.0,56.0,3031.6939890710387,0.0,3040.0,79079.5920249964,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-03-03,18286,43.0,43.0,3081.55737704918,0.0,3090.0,79085.92338074518,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-03-04,18279,50.0,50.0,3126.434426229508,0.0,3135.0,79089.50708968205,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-03-05,18284,43.0,43.0,3190.2595628415306,0.0,3199.0,78993.56202925701,12800.0,0.0,12800.0,0.0,0.0,64.0
2023-03-06,18263,50.0,50.0,3247.1038251366117,0.0,3256.0,78797.25840188851,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-03-07,18256,49.0,49.0,3290.983606557377,0.0,3300.0,78520.83793292797,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-03-08,18261,51.0,51.0,3341.844262295082,0.0,3351.0,78523.0962398533,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-03-09,18261,45.0,45.0,3383.7295081967213,0.0,3393.0,78439.00165879968,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-03-10,18264,49.0,49.0,3442.568306010929,0.0,3452.0,78503.44929388975,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-03-11,18254,59.0,59.0,3504.398907103825,0.0,3514.0,78463.44948292727,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-03-12,18251,73.0,73.0,3552.2677595628415,0.0,3562.0,78644.88672247405,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-03-13,18276,50.0,50.0,3598.1420765027324,0.0,3608.0,78762.02920744853,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-03-14,18280,60.0,60.0,3650.997267759563,0.0,3661.0,78706.79623127668,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-03-15,18287,59.0,59.0,3710.833333333333,0.0,3721.0,78500.60931691091,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-03-16,18286,55.0,55.0,3753.715846994536,0.0,3764.0,78536.89167339412,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-03-17,18298,52.0,52.0,3799.5901639344265,0.0,3810.0,78593.84641922235,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-03-18,18304,43.0,43.0,3860.4234972677596,0.0,3871.0,78514.38132815958,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-03-19,18286,45.0,45.0,3906.29781420765,0.0,3917.0,78593.12868651559,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-03-20,18285,54.0,54.0,3941.20218579235,0.0,3952.0,78560.77877744558,7000.0,0.0,7000.0,0.0,0.0,35.0
2023-03-21,18304,58.0,58.0,3985.0819672131147,0.0,3996.0,78552.27758683857,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-03-22,18318,49.0,49.0,4039.931693989071,0.0,4051.0,78438.00497795596,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-03-23,18312,42.0,42.0,4086.8032786885246,0.0,4098.0,78695.05366432141,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-03-24,18307,43.0,43.0,4129.685792349727,0.0,4141.0,78631.53751343786,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-03-25,18307,44.0,44.0,4163.592896174863,0.0,4175.0,78668.67892120685,6800.0,0.0,6800.0,0.0,0.0,34.0
2023-03-26,18317,59.0,59.0,4203.483606557377,0.0,4215.0,78712.00597504993,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-03-27,18336,55.0,55.0,4247.363387978142,0.0,4259.0,78705.65294110692,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-03-28,18347,57.0,57.0,4303.210382513661,0.0,4315.0,78630.72574003987,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-03-29,18348,44.0,44.0,4353.073770491803,0.0,4365.0,78508.47894417171,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-03-30,18342,43.0,43.0,4411.912568306011,0.0,4424.0,78491.17296906373,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-03-31,18326,51.0,51.0,4457.786885245901,0.0,4470.0,78432.56402423356,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-04-01,18331,61.0,61.0,4514.631147540984,0.0,4527.0,78462.32764080279,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-04-02,18335,54.0,54.0,4560.505464480875,0.0,4573.0,78481.16804624854,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-04-03,18343,48.0,48.0,4599.398907103826,0.0,4612.0,78490.95701778897,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-04-04,18352,46.0,46.0,4642.281420765028,0.0,4655.0,78470.98184660306,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-04-05,18355,46.0,46.0,4695.136612021858,0.0,4708.0,78233.81822738243,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-04-06,18348,60.0,60.0,4734.030054644809,0.0,4747.0,78311.78725005874,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-04-07,18369,42.0,42.0,4793.866120218579,0.0,4807.0,78277.3060495316,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-04-08,18351,53.0,53.0,4857.691256830601,0.0,4871.0,78293.26570754181,12800.0,0.0,12800.0,0.0,0.0,64.0
2023-04-09,18340,58.0,58.0,4919.521857923497,0.0,4933.0,78402.71819279305,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-04-10,18336,44.0,44.0,4975.368852459016,0.0,4989.0,78336.16667230871,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-04-11,18324,53.0,53.0,5020.245901639344,0.0,5034.0,78248.65651093322,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-04-12,18332,57.0,57.0,5058.142076502732,0.0,5072.0,78277.75044808879,7600.0,0.0,7600.0,0.0,0.0,38.0
2023-04-13,18351,49.0,49.0,5110.997267759562,0.0,5125.0,78171.17449537551,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-04-14,18347,51.0,51.0,5156.871584699454,0.0,5171.0,78314.87719711153,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-04-15,18352,55.0,55.0,5220.696721311475,0.0,5235.0,78122.72057697135,12800.0,0.0,12800.0,0.0,0.0,64.0
2023-04-16,18343,50.0,50.0,5264.5765027322395,0.0,5279.0,78125.24497999337,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-04-17,18349,48.0,48.0,5308.456284153005,0.0,5323.0,78393.45571078526,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-04-18,18353,40.0,40.0,5344.357923497268,0.0,5359.0,78394.38285272906,7200.0,0.0,7200.0,0.0,0.0,36.0
2023-04-19,18357,51.0,51.0,5383.251366120218,0.0,5398.0,78267.92376946627,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-04-20,18369,54.0,54.0,5427.131147540984,0.0,5442.0,78194.14352083154,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-04-21,18379,53.0,53.0,5467.021857923497,0.0,5482.0,78156.98057114164,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-04-22,18392,54.0,54.0,5513.893442622951,0.0,5529.0,78208.16565818313,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-04-23,18399,48.0,48.0,5566.748633879782,0.0,5582.0,78361.97403441703,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-04-24,18394,57.0,57.0,5612.622950819673,0.0,5628.0,78626.04509056489,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-04-25,18405,51.0,51.0,5664.480874316939,0.0,5680.0,78622.43761027118,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-04-26,18404,48.0,48.0,5728.306010928962,0.0,5744.0,78594.79764926506,12800.0,0.0,12800.0,0.0,0.0,64.0
2023-04-27,18388,54.0,54.0,5777.17213114754,0.0,5793.0,78865.28638758567,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-04-28,18393,58.0,58.0,5822.049180327868,0.0,5838.0,78910.35502969002,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-04-29,18406,52.0,52.0,5860.94262295082,0.0,5877.0,78954.29858118662,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-04-30,18419,56.0,56.0,5908.811475409836,0.0,5925.0,78891.51457989073,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-05-01,18427,50.0,50.0,5958.674863387979,0.0,5975.0,78741.4097166062,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-05-02,18427,62.0,62.0,6014.521857923497,0.0,6031.0,78861.10332193671,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-05-03,18433,52.0,52.0,6055.4098360655735,0.0,6072.0,78938.66165738659,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-05-04,18444,52.0,52.0,6094.303278688524,0.0,6111.0,79105.99868663891,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-05-05,18457,55.0,55.0,6144.166666666666,0.0,6161.0,79135.95608190646,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-05-06,18462,51.0,51.0,6192.035519125683,0.0,6209.0,79167.86735407473,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-05-07,18465,53.0,53.0,6240.901639344262,0.0,6258.0,79184.01701109212,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-05-08,18469,41.0,41.0,6296.748633879782,0.0,6314.0,79118.2530572792,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-05-09,18454,49.0,49.0,6347.609289617486,0.0,6365.0,79016.24724509096,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-05-10,18452,57.0,57.0,6386.502732240438,0.0,6404.0,78988.02862155055,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-05-11,18470,41.0,41.0,6432.377049180327,0.0,6450.0,78935.28808741047,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-05-12,18465,49.0,49.0,6486.229508196722,0.0,6504.0,78810.95623846963,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-05-13,18460,55.0,55.0,6538.087431693989,0.0,6556.0,78783.41955023637,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-05-14,18463,51.0,51.0,6581.967213114754,0.0,6600.0,78895.48698492463,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-05-15,18470,49.0,49.0,6628.838797814207,0.0,6647.0,78801.34805660223,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-05-16,18472,61.0,61.0,6669.726775956285,0.0,6688.0,78822.7475670482,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-05-17,18492,64.0,64.0,6711.612021857923,0.0,6730.0,78958.17851185838,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-05-18,18514,46.0,46.0,6760.478142076503,0.0,6779.0,78891.93765197003,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-05-19,18511,64.0,64.0,6807.349726775956,0.0,6826.0,78934.79240033936,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-05-20,18528,50.0,50.0,6864.193989071038,0.0,6883.0,79027.38967315134,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-05-21,18521,55.0,55.0,6902.0901639344265,0.0,6921.0,79080.53750614816,7600.0,0.0,7600.0,0.0,0.0,38.0
2023-05-22,18538,47.0,47.0,6958.934426229508,0.0,6978.0,79014.05520093004,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-05-23,18528,63.0,63.0,7001.81693989071,0.0,7021.0,78976.95914990114,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-05-24,18548,38.0,38.0,7056.666666666666,0.0,7076.0,78903.50203508449,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-05-25,18531,57.0,57.0,7119.494535519126,0.0,7139.0,79007.86723819925,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-05-26,18525,33.0,33.0,7170.355191256831,0.0,7190.0,78908.63179750109,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-05-27,18507,44.0,44.0,7208.251366120218,0.0,7228.0,78914.0844295861,7600.0,0.0,7600.0,0.0,0.0,38.0
2023-05-28,18513,49.0,49.0,7257.117486338798,0.0,7277.0,79038.21417506371,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-05-29,18513,51.0,51.0,7297.008196721311,0.0,7317.0,79077.00117238094,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-05-30,18524,35.0,35.0,7332.9098360655735,0.0,7353.0,79171.28005703923,7200.0,0.0,7200.0,0.0,0.0,36.0
2023-05-31,18523,50.0,50.0,7387.759562841529,0.0,7408.0,79268.5148378825,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-06-01,18518,48.0,48.0,7437.622950819673,0.0,7458.0,79200.26276207677,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-06-02,18516,44.0,44.0,7480.505464480874,0.0,7501.0,79297.72538542782,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-06-03,18517,46.0,46.0,7532.363387978142,0.0,7553.0,79119.27602878284,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-06-04,18511,44.0,44.0,7583.224043715846,0.0,7604.0,79039.0390741555,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-06-05,18504,45.0,45.0,7629.098360655737,0.0,7650.0,79003.00606665888,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-06-06,18503,51.0,51.0,7675.969945355191,0.0,7697.0,79038.94210612943,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-06-07,18507,50.0,50.0,7730.819672131147,0.0,7752.0,78996.34628461504,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-06-08,18502,48.0,48.0,7783.674863387977,0.0,7805.0,79052.46398784946,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-06-09,18497,40.0,40.0,7842.513661202185,0.0,7864.0,79129.20806604093,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-06-10,18478,47.0,47.0,7894.371584699455,0.0,7916.0,79077.31924054434,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-06-11,18473,57.0,57.0,7938.251366120218,0.0,7960.0,79100.54194455322,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-06-12,18486,54.0,54.0,7989.1120218579235,0.0,8011.0,78944.33505270106,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-06-13,18489,50.0,50.0,8035.983606557378,0.0,8058.0,78912.55996221596,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-06-14,18492,50.0,50.0,8087.841530054645,0.0,8110.0,78775.13531407109,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-06-15,18490,42.0,42.0,8132.718579234974,0.0,8155.0,78851.57752031022,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-06-16,18487,53.0,53.0,8178.592896174863,0.0,8201.0,78998.98036559993,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-06-17,18494,44.0,44.0,8229.45355191257,0.0,8252.0,78912.88710848421,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-06-18,18487,58.0,58.0,8279.31693989071,0.0,8302.0,78819.44359740186,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-06-19,18495,38.0,38.0,8323.196721311477,0.0,8346.0,78786.6028647066,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-06-20,18489,51.0,51.0,8388.01912568306,0.0,8411.0,78590.89984806841,13000.0,0.0,13000.0,0.0,0.0,65.0
2023-06-21,18475,52.0,52.0,8421.926229508197,0.0,8445.0,78656.24330785924,6800.0,0.0,6800.0,0.0,0.0,34.0
2023-06-22,18493,52.0,52.0,8473.784153005465,0.0,8497.0,78705.79605640407,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-06-23,18493,57.0,57.0,8531.625683060109,0.0,8555.0,78833.28574832495,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-06-24,18492,60.0,60.0,8579.494535519125,0.0,8603.0,78725.25320175689,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-06-25,18504,62.0,62.0,8630.355191256831,0.0,8654.0,79029.15747833763,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-06-26,18515,47.0,47.0,8674.234972677596,0.0,8698.0,79019.45398004819,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-06-27,18518,48.0,48.0,8724.098360655737,0.0,8748.0,79157.77573394743,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-06-28,18516,60.0,60.0,8765.983606557378,0.0,8790.0,79200.85620834943,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-06-29,18534,63.0,63.0,8815.84699453552,0.0,8840.0,78977.89188622497,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-06-30,18547,56.0,56.0,8863.715846994535,0.0,8888.0,78878.99593584996,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-07-01,18555,40.0,40.0,8917.568306010928,0.0,8942.0,78881.64061489824,10800.0,0.0,10800.0,0.0,0.0,54.0
